"OBJECTID","ID_0","ISO","NAME_0","ID_1","NAME_1","ID_2","NAME_2","ID_3","NAME_3","ID_4","NAME_4","VARNAME_4","TYPE_4","ENGTYPE_4"
684,118,"KEN","Kenya",6,"Nyanza",31,"Siaya",165,"Bondo",684,"North Sakwa",NA,"Kata","Location"
685,118,"KEN","Kenya",6,"Nyanza",31,"Siaya",165,"Bondo",685,"South Sakwa",NA,"Kata","Location"
686,118,"KEN","Kenya",6,"Nyanza",31,"Siaya",165,"Bondo",686,"West Sakwa",NA,"Kata","Location"
687,118,"KEN","Kenya",6,"Nyanza",31,"Siaya",165,"Bondo",687,"West Yimbo",NA,"Kata","Location"
688,118,"KEN","Kenya",6,"Nyanza",31,"Siaya",166,"Boro",688,"Central Alego",NA,"Kata","Location"
689,118,"KEN","Kenya",6,"Nyanza",31,"Siaya",166,"Boro",689,"East Alego",NA,"Kata","Location"
690,118,"KEN","Kenya",6,"Nyanza",31,"Siaya",166,"Boro",690,"North Alego",NA,"Kata","Location"
691,118,"KEN","Kenya",6,"Nyanza",31,"Siaya",166,"Boro",691,"South Alego",NA,"Kata","Location"
692,118,"KEN","Kenya",6,"Nyanza",31,"Siaya",166,"Boro",692,"Usonga",NA,"Kata","Location"
693,118,"KEN","Kenya",6,"Nyanza",31,"Siaya",166,"Boro",693,"West Alego",NA,"Kata","Location"
694,118,"KEN","Kenya",6,"Nyanza",31,"Siaya",167,"Rarieda",694,"Central Asembo",NA,"Kata","Location"
695,118,"KEN","Kenya",6,"Nyanza",31,"Siaya",167,"Rarieda",695,"Central Uyoma",NA,"Kata","Location"
696,118,"KEN","Kenya",6,"Nyanza",31,"Siaya",167,"Rarieda",696,"East Asembo",NA,"Kata","Location"
697,118,"KEN","Kenya",6,"Nyanza",31,"Siaya",167,"Rarieda",697,"East Uyoma",NA,"Kata","Location"
698,118,"KEN","Kenya",6,"Nyanza",31,"Siaya",167,"Rarieda",698,"West Asembo",NA,"Kata","Location"
699,118,"KEN","Kenya",6,"Nyanza",31,"Siaya",167,"Rarieda",699,"West Uyoma",NA,"Kata","Location"
700,118,"KEN","Kenya",6,"Nyanza",31,"Siaya",168,"Ugunja",700,"South Ugenya",NA,"Kata","Location"
701,118,"KEN","Kenya",6,"Nyanza",31,"Siaya",168,"Ugunja",701,"Uholo",NA,"Kata","Location"
702,118,"KEN","Kenya",6,"Nyanza",31,"Siaya",169,"Ukwala",702,"East Ugenya",NA,"Kata","Location"
703,118,"KEN","Kenya",6,"Nyanza",31,"Siaya",169,"Ukwala",703,"North Ugenya",NA,"Kata","Location"
704,118,"KEN","Kenya",6,"Nyanza",31,"Siaya",169,"Ukwala",704,"Ukwala",NA,"Kata","Location"
705,118,"KEN","Kenya",6,"Nyanza",31,"Siaya",169,"Ukwala",705,"West Ugenya",NA,"Kata","Location"
706,118,"KEN","Kenya",6,"Nyanza",31,"Siaya",170,"Yala",706,"Central Gem",NA,"Kata","Location"
707,118,"KEN","Kenya",6,"Nyanza",31,"Siaya",170,"Yala",707,"East Gem",NA,"Kata","Location"
708,118,"KEN","Kenya",6,"Nyanza",31,"Siaya",170,"Yala",708,"North Gem",NA,"Kata","Location"
709,118,"KEN","Kenya",6,"Nyanza",31,"Siaya",170,"Yala",709,"North West gem",NA,"Kata","Location"
710,118,"KEN","Kenya",6,"Nyanza",31,"Siaya",170,"Yala",710,"South Gem",NA,"Kata","Location"
711,118,"KEN","Kenya",6,"Nyanza",31,"Siaya",170,"Yala",711,"West Gem",NA,"Kata","Location"
712,118,"KEN","Kenya",7,"Rift Valley",32,"Baringo",171,"Kabarnet",712,"Chapchap",NA,"Kata","Location"
713,118,"KEN","Kenya",7,"Rift Valley",32,"Baringo",171,"Kabarnet",713,"Ewalel",NA,"Kata","Location"
714,118,"KEN","Kenya",7,"Rift Valley",32,"Baringo",171,"Kabarnet",714,"Kabarnet Mosop",NA,"Kata","Location"
715,118,"KEN","Kenya",7,"Rift Valley",32,"Baringo",171,"Kabarnet",715,"Kabarnet Soi",NA,"Kata","Location"
716,118,"KEN","Kenya",7,"Rift Valley",32,"Baringo",171,"Kabarnet",716,"Kabasis",NA,"Kata","Location"
717,118,"KEN","Kenya",7,"Rift Valley",32,"Baringo",171,"Kabarnet",717,"Kibinjos",NA,"Kata","Location"
718,118,"KEN","Kenya",7,"Rift Valley",32,"Baringo",171,"Kabarnet",718,"Orokwo",NA,"Kata","Location"
719,118,"KEN","Kenya",7,"Rift Valley",32,"Baringo",171,"Kabarnet",719,"Pokor Keben Mosop",NA,"Kata","Location"
720,118,"KEN","Kenya",7,"Rift Valley",32,"Baringo",171,"Kabarnet",720,"Sacho Mosop",NA,"Kata","Location"
721,118,"KEN","Kenya",7,"Rift Valley",32,"Baringo",171,"Kabarnet",721,"Sacho Soi",NA,"Kata","Location"
722,118,"KEN","Kenya",7,"Rift Valley",32,"Baringo",172,"Kabartonjo",722,"Kaboskei",NA,"Kata","Location"
723,118,"KEN","Kenya",7,"Rift Valley",32,"Baringo",172,"Kabartonjo",723,"Kamnarok Mosop",NA,"Kata","Location"
724,118,"KEN","Kenya",7,"Rift Valley",32,"Baringo",172,"Kabartonjo",724,"Kamnarok Soi",NA,"Kata","Location"
725,118,"KEN","Kenya",7,"Rift Valley",32,"Baringo",172,"Kabartonjo",725,"Kaptebererwo",NA,"Kata","Location"
726,118,"KEN","Kenya",7,"Rift Valley",32,"Baringo",172,"Kabartonjo",726,"Katiorin",NA,"Kata","Location"
727,118,"KEN","Kenya",7,"Rift Valley",32,"Baringo",172,"Kabartonjo",727,"Ngorora",NA,"Kata","Location"
728,118,"KEN","Kenya",7,"Rift Valley",32,"Baringo",172,"Kabartonjo",728,"Saimo Soi",NA,"Kata","Location"
729,118,"KEN","Kenya",7,"Rift Valley",32,"Baringo",173,"Marigat",729,"Jemps",NA,"Kata","Location"
730,118,"KEN","Kenya",7,"Rift Valley",32,"Baringo",173,"Marigat",730,"Loboi",NA,"Kata","Location"
731,118,"KEN","Kenya",7,"Rift Valley",32,"Baringo",173,"Marigat",731,"Marigat",NA,"Kata","Location"
732,118,"KEN","Kenya",7,"Rift Valley",32,"Baringo",173,"Marigat",732,"Mukutani",NA,"Kata","Location"
733,118,"KEN","Kenya",7,"Rift Valley",32,"Baringo",174,"Mochongoi",733,"Mochongoi",NA,"Kata","Location"
734,118,"KEN","Kenya",7,"Rift Valley",32,"Baringo",175,"Mogotio",734,"Endoris",NA,"Kata","Location"
735,118,"KEN","Kenya",7,"Rift Valley",32,"Baringo",175,"Mogotio",735,"Kakimor",NA,"Kata","Location"
736,118,"KEN","Kenya",7,"Rift Valley",32,"Baringo",175,"Mogotio",736,"Kisanana",NA,"Kata","Location"
737,118,"KEN","Kenya",7,"Rift Valley",32,"Baringo",175,"Mogotio",737,"Koibos",NA,"Kata","Location"
738,118,"KEN","Kenya",7,"Rift Valley",32,"Baringo",175,"Mogotio",738,"Lembus Soi",NA,"Kata","Location"
739,118,"KEN","Kenya",7,"Rift Valley",32,"Baringo",175,"Mogotio",739,"Pokor Keben Kwen",NA,"Kata","Location"
740,118,"KEN","Kenya",7,"Rift Valley",32,"Baringo",175,"Mogotio",740,"Pokor Keben Soi",NA,"Kata","Location"
741,118,"KEN","Kenya",7,"Rift Valley",32,"Baringo",176,"Nginyang",741,"Churo",NA,"Kata","Location"
742,118,"KEN","Kenya",7,"Rift Valley",32,"Baringo",176,"Nginyang",742,"Kolowa",NA,"Kata","Location"
743,118,"KEN","Kenya",7,"Rift Valley",32,"Baringo",176,"Nginyang",743,"Korossi",NA,"Kata","Location"
744,118,"KEN","Kenya",7,"Rift Valley",32,"Baringo",176,"Nginyang",744,"Loyamorok",NA,"Kata","Location"
745,118,"KEN","Kenya",7,"Rift Valley",32,"Baringo",176,"Nginyang",745,"Ribkwo",NA,"Kata","Location"
746,118,"KEN","Kenya",7,"Rift Valley",32,"Baringo",176,"Nginyang",746,"Tirioko",NA,"Kata","Location"
747,118,"KEN","Kenya",7,"Rift Valley",32,"Baringo",177,"Ravine",747,"Koibatek",NA,"Kata","Location"
748,118,"KEN","Kenya",7,"Rift Valley",32,"Baringo",177,"Ravine",748,"Lembus Central",NA,"Kata","Location"
749,118,"KEN","Kenya",7,"Rift Valley",32,"Baringo",177,"Ravine",749,"Lembus Kabimoi",NA,"Kata","Location"
750,118,"KEN","Kenya",7,"Rift Valley",32,"Baringo",177,"Ravine",750,"Lembus Mosop",NA,"Kata","Location"
751,118,"KEN","Kenya",7,"Rift Valley",32,"Baringo",177,"Ravine",751,"Maji Mazuri",NA,"Kata","Location"
752,118,"KEN","Kenya",7,"Rift Valley",32,"Baringo",177,"Ravine",752,"Ravine",NA,"Kata","Location"
753,118,"KEN","Kenya",7,"Rift Valley",32,"Baringo",178,"Tenges",753,"Emom",NA,"Kata","Location"
754,118,"KEN","Kenya",7,"Rift Valley",32,"Baringo",178,"Tenges",754,"Pokor Keben Mosop",NA,"Kata","Location"
755,118,"KEN","Kenya",7,"Rift Valley",32,"Baringo",178,"Tenges",755,"Sirwa",NA,"Kata","Location"
756,118,"KEN","Kenya",7,"Rift Valley",33,"Bomet",179,"Bomet",756,"Chemaner",NA,"Kata","Location"
757,118,"KEN","Kenya",7,"Rift Valley",33,"Bomet",179,"Bomet",757,"Emkwen",NA,"Kata","Location"
758,118,"KEN","Kenya",7,"Rift Valley",33,"Bomet",179,"Bomet",758,"Longisa",NA,"Kata","Location"
759,118,"KEN","Kenya",7,"Rift Valley",33,"Bomet",179,"Bomet",759,"Merigi",NA,"Kata","Location"
760,118,"KEN","Kenya",7,"Rift Valley",33,"Bomet",180,"Chepalungu",760,"Abosi",NA,"Kata","Location"
761,118,"KEN","Kenya",7,"Rift Valley",33,"Bomet",180,"Chepalungu",761,"Kongasis",NA,"Kata","Location"
762,118,"KEN","Kenya",7,"Rift Valley",33,"Bomet",180,"Chepalungu",762,"Mutorokwo",NA,"Kata","Location"
763,118,"KEN","Kenya",7,"Rift Valley",33,"Bomet",180,"Chepalungu",763,"Ndanai",NA,"Kata","Location"
764,118,"KEN","Kenya",7,"Rift Valley",33,"Bomet",180,"Chepalungu",764,"Sigor North",NA,"Kata","Location"
765,118,"KEN","Kenya",7,"Rift Valley",33,"Bomet",180,"Chepalungu",765,"Sigor South",NA,"Kata","Location"
766,118,"KEN","Kenya",7,"Rift Valley",33,"Bomet",181,"Konoin",766,"Cheptalal",NA,"Kata","Location"
767,118,"KEN","Kenya",7,"Rift Valley",33,"Bomet",181,"Konoin",767,"Kimulot",NA,"Kata","Location"
768,118,"KEN","Kenya",7,"Rift Valley",33,"Bomet",181,"Konoin",768,"Mogogosiek",NA,"Kata","Location"
769,118,"KEN","Kenya",7,"Rift Valley",33,"Bomet",181,"Konoin",769,"Saosa",NA,"Kata","Location"
770,118,"KEN","Kenya",7,"Rift Valley",34,"Elgeyo-Marakwet",182,"Central",770,"Irong",NA,"Kata","Location"
771,118,"KEN","Kenya",7,"Rift Valley",34,"Elgeyo-Marakwet",182,"Central",771,"Kapchemutwa",NA,"Kata","Location"
772,118,"KEN","Kenya",7,"Rift Valley",34,"Elgeyo-Marakwet",182,"Central",772,"Keu",NA,"Kata","Location"
773,118,"KEN","Kenya",7,"Rift Valley",34,"Elgeyo-Marakwet",182,"Central",773,"Kiptuilong",NA,"Kata","Location"
774,118,"KEN","Kenya",7,"Rift Valley",34,"Elgeyo-Marakwet",182,"Central",774,"Kitany",NA,"Kata","Location"
775,118,"KEN","Kenya",7,"Rift Valley",34,"Elgeyo-Marakwet",182,"Central",775,"Mutei",NA,"Kata","Location"
776,118,"KEN","Kenya",7,"Rift Valley",34,"Elgeyo-Marakwet",183,"Kapcherop",776,"Cherangany",NA,"Kata","Location"
777,118,"KEN","Kenya",7,"Rift Valley",34,"Elgeyo-Marakwet",183,"Kapcherop",777,"Lelan",NA,"Kata","Location"
778,118,"KEN","Kenya",7,"Rift Valley",34,"Elgeyo-Marakwet",183,"Kapcherop",778,"Sengwer",NA,"Kata","Location"
779,118,"KEN","Kenya",7,"Rift Valley",34,"Elgeyo-Marakwet",184,"Northern",779,"Arror",NA,"Kata","Location"
780,118,"KEN","Kenya",7,"Rift Valley",34,"Elgeyo-Marakwet",184,"Northern",780,"Koibarak",NA,"Kata","Location"
781,118,"KEN","Kenya",7,"Rift Valley",34,"Elgeyo-Marakwet",184,"Northern",781,"Moiben",NA,"Kata","Location"
782,118,"KEN","Kenya",7,"Rift Valley",34,"Elgeyo-Marakwet",185,"Southern",782,"Chemoibon",NA,"Kata","Location"
783,118,"KEN","Kenya",7,"Rift Valley",34,"Elgeyo-Marakwet",185,"Southern",783,"Kabiemit",NA,"Kata","Location"
784,118,"KEN","Kenya",7,"Rift Valley",34,"Elgeyo-Marakwet",185,"Southern",784,"Kamwosor",NA,"Kata","Location"
785,118,"KEN","Kenya",7,"Rift Valley",34,"Elgeyo-Marakwet",185,"Southern",785,"Kibargoi",NA,"Kata","Location"
786,118,"KEN","Kenya",7,"Rift Valley",34,"Elgeyo-Marakwet",185,"Southern",786,"Kitany",NA,"Kata","Location"
787,118,"KEN","Kenya",7,"Rift Valley",34,"Elgeyo-Marakwet",185,"Southern",787,"Kocholwo",NA,"Kata","Location"
788,118,"KEN","Kenya",7,"Rift Valley",34,"Elgeyo-Marakwet",185,"Southern",788,"Marichor",NA,"Kata","Location"
789,118,"KEN","Kenya",7,"Rift Valley",34,"Elgeyo-Marakwet",185,"Southern",789,"Metikei",NA,"Kata","Location"
790,118,"KEN","Kenya",7,"Rift Valley",34,"Elgeyo-Marakwet",185,"Southern",790,"Mosop",NA,"Kata","Location"
791,118,"KEN","Kenya",7,"Rift Valley",34,"Elgeyo-Marakwet",185,"Southern",791,"Soy",NA,"Kata","Location"
792,118,"KEN","Kenya",7,"Rift Valley",34,"Elgeyo-Marakwet",186,"Tot",792,"Embobut",NA,"Kata","Location"
793,118,"KEN","Kenya",7,"Rift Valley",34,"Elgeyo-Marakwet",186,"Tot",793,"Endo",NA,"Kata","Location"
794,118,"KEN","Kenya",7,"Rift Valley",34,"Elgeyo-Marakwet",186,"Tot",794,"Mokoro",NA,"Kata","Location"
795,118,"KEN","Kenya",7,"Rift Valley",34,"Elgeyo-Marakwet",186,"Tot",795,"Mon",NA,"Kata","Location"
796,118,"KEN","Kenya",7,"Rift Valley",34,"Elgeyo-Marakwet",186,"Tot",796,"Sambirir",NA,"Kata","Location"
797,118,"KEN","Kenya",7,"Rift Valley",35,"Kericho",187,"Belgut",797,"Ainamoi",NA,"Kata","Location"
798,118,"KEN","Kenya",7,"Rift Valley",35,"Kericho",187,"Belgut",798,"Chaik",NA,"Kata","Location"
799,118,"KEN","Kenya",7,"Rift Valley",35,"Kericho",187,"Belgut",799,"Kapsaos",NA,"Kata","Location"
800,118,"KEN","Kenya",7,"Rift Valley",35,"Kericho",187,"Belgut",800,"Kiptere",NA,"Kata","Location"
801,118,"KEN","Kenya",7,"Rift Valley",35,"Kericho",187,"Belgut",801,"Municipality (Kericho)",NA,"Kata","Location"
802,118,"KEN","Kenya",7,"Rift Valley",35,"Kericho",187,"Belgut",802,"Soin",NA,"Kata","Location"
803,118,"KEN","Kenya",7,"Rift Valley",35,"Kericho",187,"Belgut",803,"Waldai",NA,"Kata","Location"
804,118,"KEN","Kenya",7,"Rift Valley",35,"Kericho",188,"Buret",804,"Kisiara",NA,"Kata","Location"
805,118,"KEN","Kenya",7,"Rift Valley",35,"Kericho",188,"Buret",805,"Techoget",NA,"Kata","Location"
806,118,"KEN","Kenya",7,"Rift Valley",35,"Kericho",189,"Kipkelion",806,"Chepseon",NA,"Kata","Location"
807,118,"KEN","Kenya",7,"Rift Valley",35,"Kericho",189,"Kipkelion",807,"Chilchila",NA,"Kata","Location"
808,118,"KEN","Kenya",7,"Rift Valley",35,"Kericho",189,"Kipkelion",808,"Kimasian",NA,"Kata","Location"
809,118,"KEN","Kenya",7,"Rift Valley",35,"Kericho",189,"Kipkelion",809,"Kipchorian",NA,"Kata","Location"
810,118,"KEN","Kenya",7,"Rift Valley",35,"Kericho",189,"Kipkelion",810,"Kunyak",NA,"Kata","Location"
811,118,"KEN","Kenya",7,"Rift Valley",35,"Kericho",190,"Londiani",811,"Kedowa",NA,"Kata","Location"
812,118,"KEN","Kenya",7,"Rift Valley",35,"Kericho",190,"Londiani",812,"Limuttet",NA,"Kata","Location"
813,118,"KEN","Kenya",7,"Rift Valley",35,"Kericho",190,"Londiani",813,"Londiani",NA,"Kata","Location"
814,118,"KEN","Kenya",7,"Rift Valley",35,"Kericho",190,"Londiani",814,"Masaita",NA,"Kata","Location"
815,118,"KEN","Kenya",7,"Rift Valley",35,"Kericho",190,"Londiani",815,"Sorget",NA,"Kata","Location"
816,118,"KEN","Kenya",7,"Rift Valley",36,"Laikipia",191,"Central",816,"Daiga",NA,"Kata","Location"
817,118,"KEN","Kenya",7,"Rift Valley",36,"Laikipia",191,"Central",817,"Nanyuki",NA,"Kata","Location"
818,118,"KEN","Kenya",7,"Rift Valley",36,"Laikipia",191,"Central",818,"Ngobit",NA,"Kata","Location"
819,118,"KEN","Kenya",7,"Rift Valley",36,"Laikipia",191,"Central",819,"Segera",NA,"Kata","Location"
820,118,"KEN","Kenya",7,"Rift Valley",36,"Laikipia",191,"Central",820,"Sirrima",NA,"Kata","Location"
821,118,"KEN","Kenya",7,"Rift Valley",36,"Laikipia",191,"Central",821,"Tigithi",NA,"Kata","Location"
822,118,"KEN","Kenya",7,"Rift Valley",36,"Laikipia",192,"Mukogondo",822,"Ildigiri",NA,"Kata","Location"
823,118,"KEN","Kenya",7,"Rift Valley",36,"Laikipia",192,"Mukogondo",823,"Ilngwesi",NA,"Kata","Location"
824,118,"KEN","Kenya",7,"Rift Valley",36,"Laikipia",192,"Mukogondo",824,"Mukogondo",NA,"Kata","Location"
825,118,"KEN","Kenya",7,"Rift Valley",36,"Laikipia",193,"Ng'arua",825,"Gituamba",NA,"Kata","Location"
826,118,"KEN","Kenya",7,"Rift Valley",36,"Laikipia",193,"Ng'arua",826,"Kinamba",NA,"Kata","Location"
827,118,"KEN","Kenya",7,"Rift Valley",36,"Laikipia",193,"Ng'arua",827,"Muhotetu",NA,"Kata","Location"
828,118,"KEN","Kenya",7,"Rift Valley",36,"Laikipia",193,"Ng'arua",828,"Olmoran",NA,"Kata","Location"
829,118,"KEN","Kenya",7,"Rift Valley",36,"Laikipia",193,"Ng'arua",829,"Sipili",NA,"Kata","Location"
830,118,"KEN","Kenya",7,"Rift Valley",36,"Laikipia",194,"Rumuruti",830,"Igwamiti",NA,"Kata","Location"
831,118,"KEN","Kenya",7,"Rift Valley",36,"Laikipia",194,"Rumuruti",831,"Marmanet",NA,"Kata","Location"
832,118,"KEN","Kenya",7,"Rift Valley",36,"Laikipia",194,"Rumuruti",832,"Mutara",NA,"Kata","Location"
833,118,"KEN","Kenya",7,"Rift Valley",36,"Laikipia",194,"Rumuruti",833,"Mutitu",NA,"Kata","Location"
834,118,"KEN","Kenya",7,"Rift Valley",36,"Laikipia",194,"Rumuruti",834,"Rumuruti",NA,"Kata","Location"
835,118,"KEN","Kenya",7,"Rift Valley",36,"Laikipia",194,"Rumuruti",835,"Salama",NA,"Kata","Location"
836,118,"KEN","Kenya",7,"Rift Valley",36,"Laikipia",194,"Rumuruti",836,"Sosian",NA,"Kata","Location"
837,118,"KEN","Kenya",7,"Rift Valley",37,"Nakuru",195,"Bahati",837,"Bahati",NA,"Kata","Location"
838,118,"KEN","Kenya",7,"Rift Valley",37,"Nakuru",195,"Bahati",838,"Dundori",NA,"Kata","Location"
839,118,"KEN","Kenya",7,"Rift Valley",37,"Nakuru",195,"Bahati",839,"Kabazi",NA,"Kata","Location"
840,118,"KEN","Kenya",7,"Rift Valley",37,"Nakuru",195,"Bahati",840,"Solai",NA,"Kata","Location"
841,118,"KEN","Kenya",7,"Rift Valley",37,"Nakuru",196,"Central",841,"Central Kaptei",NA,"Kata","Location"
842,118,"KEN","Kenya",7,"Rift Valley",37,"Nakuru",196,"Central",842,"Dalalekutuk",NA,"Kata","Location"
843,118,"KEN","Kenya",7,"Rift Valley",37,"Nakuru",196,"Central",843,"Enkaroni",NA,"Kata","Location"
844,118,"KEN","Kenya",7,"Rift Valley",37,"Nakuru",196,"Central",844,"Ildamat",NA,"Kata","Location"
845,118,"KEN","Kenya",7,"Rift Valley",37,"Nakuru",196,"Central",845,"Kenyewa",NA,"Kata","Location"
846,118,"KEN","Kenya",7,"Rift Valley",37,"Nakuru",196,"Central",846,"Loodokilani",NA,"Kata","Location"
847,118,"KEN","Kenya",7,"Rift Valley",37,"Nakuru",196,"Central",847,"Lorongoswa",NA,"Kata","Location"
848,118,"KEN","Kenya",7,"Rift Valley",37,"Nakuru",196,"Central",848,"Namanga",NA,"Kata","Location"
849,118,"KEN","Kenya",7,"Rift Valley",37,"Nakuru",196,"Central",849,"Nkama",NA,"Kata","Location"
850,118,"KEN","Kenya",7,"Rift Valley",37,"Nakuru",196,"Central",850,"Nkoile",NA,"Kata","Location"
851,118,"KEN","Kenya",7,"Rift Valley",37,"Nakuru",196,"Central",851,"North Kaptei",NA,"Kata","Location"
852,118,"KEN","Kenya",7,"Rift Valley",37,"Nakuru",196,"Central",852,"Osilalei",NA,"Kata","Location"
853,118,"KEN","Kenya",7,"Rift Valley",37,"Nakuru",197,"Gilgil",853,"Gilgil",NA,"Kata","Location"
854,118,"KEN","Kenya",7,"Rift Valley",37,"Nakuru",197,"Gilgil",854,"Karunga",NA,"Kata","Location"
855,118,"KEN","Kenya",7,"Rift Valley",37,"Nakuru",197,"Gilgil",855,"Kiambogo",NA,"Kata","Location"
856,118,"KEN","Kenya",7,"Rift Valley",37,"Nakuru",197,"Gilgil",856,"Miti Mingi",NA,"Kata","Location"
857,118,"KEN","Kenya",7,"Rift Valley",37,"Nakuru",198,"Loitokitok",857,"Edomongi",NA,"Kata","Location"
858,118,"KEN","Kenya",7,"Rift Valley",37,"Nakuru",198,"Loitokitok",858,"Entonet",NA,"Kata","Location"
859,118,"KEN","Kenya",7,"Rift Valley",37,"Nakuru",198,"Loitokitok",859,"Orok-Kiteng",NA,"Kata","Location"
860,118,"KEN","Kenya",7,"Rift Valley",37,"Nakuru",199,"Magadi",860,"Magadi",NA,"Kata","Location"
861,118,"KEN","Kenya",7,"Rift Valley",37,"Nakuru",199,"Magadi",861,"Olkeramatian",NA,"Kata","Location"
862,118,"KEN","Kenya",7,"Rift Valley",37,"Nakuru",200,"Mbogoini",862,"Maji Tamu",NA,"Kata","Location"
863,118,"KEN","Kenya",7,"Rift Valley",37,"Nakuru",200,"Mbogoini",863,"Subukia",NA,"Kata","Location"
864,118,"KEN","Kenya",7,"Rift Valley",37,"Nakuru",200,"Mbogoini",864,"Waseges",NA,"Kata","Location"
865,118,"KEN","Kenya",7,"Rift Valley",37,"Nakuru",201,"Molo",865,"Elburgon",NA,"Kata","Location"
866,118,"KEN","Kenya",7,"Rift Valley",37,"Nakuru",201,"Molo",866,"Marioshoni",NA,"Kata","Location"
867,118,"KEN","Kenya",7,"Rift Valley",37,"Nakuru",201,"Molo",867,"Mau Summit",NA,"Kata","Location"
868,118,"KEN","Kenya",7,"Rift Valley",37,"Nakuru",201,"Molo",868,"Molo South",NA,"Kata","Location"
869,118,"KEN","Kenya",7,"Rift Valley",37,"Nakuru",201,"Molo",869,"Molo",NA,"Kata","Location"
870,118,"KEN","Kenya",7,"Rift Valley",37,"Nakuru",202,"Municipality",870,"Central",NA,"Kata","Location"
871,118,"KEN","Kenya",7,"Rift Valley",37,"Nakuru",202,"Municipality",871,"Lake Nakuru National Park",NA,"Kata","Location"
872,118,"KEN","Kenya",7,"Rift Valley",37,"Nakuru",203,"Naivasha",872,"Longonot",NA,"Kata","Location"
873,118,"KEN","Kenya",7,"Rift Valley",37,"Nakuru",203,"Naivasha",873,"Maiella",NA,"Kata","Location"
874,118,"KEN","Kenya",7,"Rift Valley",37,"Nakuru",203,"Naivasha",874,"Malella",NA,"Kata","Location"
875,118,"KEN","Kenya",7,"Rift Valley",37,"Nakuru",203,"Naivasha",875,"Naivasha",NA,"Kata","Location"
876,118,"KEN","Kenya",7,"Rift Valley",37,"Nakuru",204,"Ngong",876,"Ngong",NA,"Kata","Location"
877,118,"KEN","Kenya",7,"Rift Valley",37,"Nakuru",204,"Ngong",877,"North Keekonyoike",NA,"Kata","Location"
878,118,"KEN","Kenya",7,"Rift Valley",37,"Nakuru",204,"Ngong",878,"South Keekonyoike",NA,"Kata","Location"
879,118,"KEN","Kenya",7,"Rift Valley",37,"Nakuru",205,"Njoro",879,"Kihingo",NA,"Kata","Location"
880,118,"KEN","Kenya",7,"Rift Valley",37,"Nakuru",205,"Njoro",880,"Lare",NA,"Kata","Location"
881,118,"KEN","Kenya",7,"Rift Valley",37,"Nakuru",205,"Njoro",881,"Mau Narok",NA,"Kata","Location"
882,118,"KEN","Kenya",7,"Rift Valley",37,"Nakuru",205,"Njoro",882,"Njoro",NA,"Kata","Location"
883,118,"KEN","Kenya",7,"Rift Valley",37,"Nakuru",206,"Olenguruone",883,"Amalo",NA,"Kata","Location"
884,118,"KEN","Kenya",7,"Rift Valley",37,"Nakuru",206,"Olenguruone",884,"Cheptwech",NA,"Kata","Location"
885,118,"KEN","Kenya",7,"Rift Valley",37,"Nakuru",207,"Rongai",885,"Kampi Ya Moto",NA,"Kata","Location"
886,118,"KEN","Kenya",7,"Rift Valley",37,"Nakuru",207,"Rongai",886,"Makongeni",NA,"Kata","Location"
887,118,"KEN","Kenya",7,"Rift Valley",37,"Nakuru",207,"Rongai",887,"Rongai",NA,"Kata","Location"
888,118,"KEN","Kenya",7,"Rift Valley",37,"Nakuru",207,"Rongai",888,"Shawa",NA,"Kata","Location"
889,118,"KEN","Kenya",7,"Rift Valley",38,"Nandi",208,"Aldai",889,"Chemase",NA,"Kata","Location"
890,118,"KEN","Kenya",7,"Rift Valley",38,"Nandi",208,"Aldai",890,"Kaptumo South",NA,"Kata","Location"
891,118,"KEN","Kenya",7,"Rift Valley",38,"Nandi",208,"Aldai",891,"Kemeloi",NA,"Kata","Location"
892,118,"KEN","Kenya",7,"Rift Valley",38,"Nandi",208,"Aldai",892,"Maraba",NA,"Kata","Location"
893,118,"KEN","Kenya",7,"Rift Valley",38,"Nandi",208,"Aldai",893,"Terik",NA,"Kata","Location"
894,118,"KEN","Kenya",7,"Rift Valley",38,"Nandi",209,"Kapsabet",894,"Chemundu",NA,"Kata","Location"
895,118,"KEN","Kenya",7,"Rift Valley",38,"Nandi",209,"Kapsabet",895,"Kapkangani",NA,"Kata","Location"
896,118,"KEN","Kenya",7,"Rift Valley",38,"Nandi",209,"Kapsabet",896,"Kaptel",NA,"Kata","Location"
897,118,"KEN","Kenya",7,"Rift Valley",38,"Nandi",209,"Kapsabet",897,"Kaptumo North",NA,"Kata","Location"
898,118,"KEN","Kenya",7,"Rift Valley",38,"Nandi",210,"Kilibwoni",898,"Kaplamai",NA,"Kata","Location"
899,118,"KEN","Kenya",7,"Rift Valley",38,"Nandi",210,"Kilibwoni",899,"Kilibwoni",NA,"Kata","Location"
900,118,"KEN","Kenya",7,"Rift Valley",38,"Nandi",210,"Kilibwoni",900,"Olessos",NA,"Kata","Location"
901,118,"KEN","Kenya",7,"Rift Valley",38,"Nandi",211,"Mosop",901,"Chepterwai",NA,"Kata","Location"
902,118,"KEN","Kenya",7,"Rift Valley",38,"Nandi",211,"Mosop",902,"Kabiemit",NA,"Kata","Location"
903,118,"KEN","Kenya",7,"Rift Valley",38,"Nandi",211,"Mosop",903,"Kabiyet",NA,"Kata","Location"
904,118,"KEN","Kenya",7,"Rift Valley",38,"Nandi",211,"Mosop",904,"Kosirai",NA,"Kata","Location"
